inventory_id,film_id,store_id,created_at,updated_at
1377,302,2,2006-02-15,2006-02-15
1378,303,1,2006-02-15,2006-02-15
1379,303,1,2006-02-15,2006-02-15
1380,303,1,2006-02-15,2006-02-15
1381,303,1,2006-02-15,2006-02-15
1382,303,2,2006-02-15,2006-02-15
1383,303,2,2006-02-15,2006-02-15
1384,304,1,2006-02-15,2006-02-15
1385,304,1,2006-02-15,2006-02-15
1386,304,1,2006-02-15,2006-02-15
1387,304,1,2006-02-15,2006-02-15
1388,304,2,2006-02-15,2006-02-15
1389,304,2,2006-02-15,2006-02-15
1390,305,1,2006-02-15,2006-02-15
1391,305,1,2006-02-15,2006-02-15
1392,305,1,2006-02-15,2006-02-15
1393,305,1,2006-02-15,2006-02-15
1394,305,2,2006-02-15,2006-02-15
1395,305,2,2006-02-15,2006-02-15
1396,305,2,2006-02-15,2006-02-15
1397,306,1,2006-02-15,2006-02-15
1398,306,1,2006-02-15,2006-02-15
1399,306,1,2006-02-15,2006-02-15
1400,307,1,2006-02-15,2006-02-15
1401,307,1,2006-02-15,2006-02-15
1402,307,1,2006-02-15,2006-02-15
1403,307,2,2006-02-15,2006-02-15
1404,307,2,2006-02-15,2006-02-15
1405,307,2,2006-02-15,2006-02-15
1406,308,1,2006-02-15,2006-02-15
1407,308,1,2006-02-15,2006-02-15
1408,308,2,2006-02-15,2006-02-15
1409,308,2,2006-02-15,2006-02-15
1410,309,1,2006-02-15,2006-02-15
1411,309,1,2006-02-15,2006-02-15
1412,309,2,2006-02-15,2006-02-15
1413,309,2,2006-02-15,2006-02-15
1414,309,2,2006-02-15,2006-02-15
1415,309,2,2006-02-15,2006-02-15
1416,310,1,2006-02-15,2006-02-15
1417,310,1,2006-02-15,2006-02-15
1418,311,1,2006-02-15,2006-02-15
1419,311,1,2006-02-15,2006-02-15
1420,311,1,2006-02-15,2006-02-15
1421,311,2,2006-02-15,2006-02-15
1422,311,2,2006-02-15,2006-02-15
1423,311,2,2006-02-15,2006-02-15
1424,311,2,2006-02-15,2006-02-15
1425,312,2,2006-02-15,2006-02-15
1426,312,2,2006-02-15,2006-02-15
1427,312,2,2006-02-15,2006-02-15
1428,313,1,2006-02-15,2006-02-15
1429,313,1,2006-02-15,2006-02-15
1430,313,1,2006-02-15,2006-02-15
1431,313,1,2006-02-15,2006-02-15
1432,313,2,2006-02-15,2006-02-15
1433,313,2,2006-02-15,2006-02-15
1434,314,1,2006-02-15,2006-02-15
1435,314,1,2006-02-15,2006-02-15
1436,314,2,2006-02-15,2006-02-15
1437,314,2,2006-02-15,2006-02-15
1438,314,2,2006-02-15,2006-02-15
1439,314,2,2006-02-15,2006-02-15
1440,315,2,2006-02-15,2006-02-15
1441,315,2,2006-02-15,2006-02-15
1442,315,2,2006-02-15,2006-02-15
1443,316,2,2006-02-15,2006-02-15
1444,316,2,2006-02-15,2006-02-15
1445,317,1,2006-02-15,2006-02-15
1446,317,1,2006-02-15,2006-02-15
1447,317,1,2006-02-15,2006-02-15
1448,317,1,2006-02-15,2006-02-15
1449,317,2,2006-02-15,2006-02-15
1450,317,2,2006-02-15,2006-02-15
1451,317,2,2006-02-15,2006-02-15
1452,319,1,2006-02-15,2006-02-15
1453,319,1,2006-02-15,2006-02-15
1454,319,1,2006-02-15,2006-02-15
1455,319,2,2006-02-15,2006-02-15
1456,319,2,2006-02-15,2006-02-15
1457,319,2,2006-02-15,2006-02-15
1458,319,2,2006-02-15,2006-02-15
1459,320,1,2006-02-15,2006-02-15
1460,320,1,2006-02-15,2006-02-15
1461,320,1,2006-02-15,2006-02-15
1462,320,2,2006-02-15,2006-02-15
1463,320,2,2006-02-15,2006-02-15
1464,320,2,2006-02-15,2006-02-15
1465,320,2,2006-02-15,2006-02-15
1466,321,1,2006-02-15,2006-02-15
1467,321,1,2006-02-15,2006-02-15
1468,321,1,2006-02-15,2006-02-15
1469,321,1,2006-02-15,2006-02-15
1470,322,1,2006-02-15,2006-02-15
1471,322,1,2006-02-15,2006-02-15
1472,322,1,2006-02-15,2006-02-15
1473,322,1,2006-02-15,2006-02-15
1474,322,2,2006-02-15,2006-02-15
1475,322,2,2006-02-15,2006-02-15
1476,323,2,2006-02-15,2006-02-15
1477,323,2,2006-02-15,2006-02-15
1478,323,2,2006-02-15,2006-02-15
1479,323,2,2006-02-15,2006-02-15
1480,324,1,2006-02-15,2006-02-15
1481,324,1,2006-02-15,2006-02-15
1482,324,1,2006-02-15,2006-02-15
1483,324,2,2006-02-15,2006-02-15
1484,324,2,2006-02-15,2006-02-15
1485,326,1,2006-02-15,2006-02-15
1486,326,1,2006-02-15,2006-02-15
1487,326,2,2006-02-15,2006-02-15
1488,326,2,2006-02-15,2006-02-15
1489,326,2,2006-02-15,2006-02-15
1490,326,2,2006-02-15,2006-02-15
1491,327,1,2006-02-15,2006-02-15
1492,327,1,2006-02-15,2006-02-15
1493,327,1,2006-02-15,2006-02-15
1494,327,1,2006-02-15,2006-02-15
1495,327,2,2006-02-15,2006-02-15
1496,327,2,2006-02-15,2006-02-15
1497,328,2,2006-02-15,2006-02-15
1498,328,2,2006-02-15,2006-02-15
1499,328,2,2006-02-15,2006-02-15
1500,328,2,2006-02-15,2006-02-15
1501,329,1,2006-02-15,2006-02-15
1502,329,1,2006-02-15,2006-02-15
1503,329,1,2006-02-15,2006-02-15
1504,329,2,2006-02-15,2006-02-15
1505,329,2,2006-02-15,2006-02-15
1506,329,2,2006-02-15,2006-02-15
1507,330,1,2006-02-15,2006-02-15
1508,330,1,2006-02-15,2006-02-15
1509,330,1,2006-02-15,2006-02-15
1510,330,1,2006-02-15,2006-02-15
1511,330,2,2006-02-15,2006-02-15
1512,330,2,2006-02-15,2006-02-15
1513,330,2,2006-02-15,2006-02-15
1514,331,1,2006-02-15,2006-02-15
1515,331,1,2006-02-15,2006-02-15
1516,331,1,2006-02-15,2006-02-15
1517,331,1,2006-02-15,2006-02-15
1518,331,2,2006-02-15,2006-02-15
1519,331,2,2006-02-15,2006-02-15
1520,331,2,2006-02-15,2006-02-15
1521,331,2,2006-02-15,2006-02-15
1522,333,1,2006-02-15,2006-02-15
1523,333,1,2006-02-15,2006-02-15
1524,333,2,2006-02-15,2006-02-15
1525,333,2,2006-02-15,2006-02-15
1526,334,1,2006-02-15,2006-02-15
1527,334,1,2006-02-15,2006-02-15
1528,334,2,2006-02-15,2006-02-15
1529,334,2,2006-02-15,2006-02-15
1530,334,2,2006-02-15,2006-02-15
1531,334,2,2006-02-15,2006-02-15
1532,335,1,2006-02-15,2006-02-15
1533,335,1,2006-02-15,2006-02-15
1534,336,1,2006-02-15,2006-02-15
1535,336,1,2006-02-15,2006-02-15
1536,336,1,2006-02-15,2006-02-15
1537,336,2,2006-02-15,2006-02-15
1538,336,2,2006-02-15,2006-02-15
1539,337,1,2006-02-15,2006-02-15
1540,337,1,2006-02-15,2006-02-15
1541,337,2,2006-02-15,2006-02-15
1542,337,2,2006-02-15,2006-02-15
1543,338,2,2006-02-15,2006-02-15
1544,338,2,2006-02-15,2006-02-15
1545,338,2,2006-02-15,2006-02-15
1546,339,2,2006-02-15,2006-02-15
1547,339,2,2006-02-15,2006-02-15
1548,339,2,2006-02-15,2006-02-15
1549,340,1,2006-02-15,2006-02-15
1550,340,1,2006-02-15,2006-02-15
1551,341,1,2006-02-15,2006-02-15
1552,341,1,2006-02-15,2006-02-15
1553,341,1,2006-02-15,2006-02-15
1554,341,1,2006-02-15,2006-02-15
1555,341,2,2006-02-15,2006-02-15
1556,341,2,2006-02-15,2006-02-15
1557,341,2,2006-02-15,2006-02-15
1558,341,2,2006-02-15,2006-02-15
1559,342,1,2006-02-15,2006-02-15
1560,342,1,2006-02-15,2006-02-15
1561,342,1,2006-02-15,2006-02-15
1562,342,1,2006-02-15,2006-02-15
1563,343,1,2006-02-15,2006-02-15
1564,343,1,2006-02-15,2006-02-15
1565,344,1,2006-02-15,2006-02-15
1566,344,1,2006-02-15,2006-02-15
1567,344,1,2006-02-15,2006-02-15
1568,344,2,2006-02-15,2006-02-15
1569,344,2,2006-02-15,2006-02-15
1570,345,1,2006-02-15,2006-02-15
1571,345,1,2006-02-15,2006-02-15
1572,345,1,2006-02-15,2006-02-15
1573,345,2,2006-02-15,2006-02-15
1574,345,2,2006-02-15,2006-02-15
1575,346,1,2006-02-15,2006-02-15
1576,346,1,2006-02-15,2006-02-15
1577,346,2,2006-02-15,2006-02-15
1578,346,2,2006-02-15,2006-02-15
1579,346,2,2006-02-15,2006-02-15
1580,346,2,2006-02-15,2006-02-15
1581,347,1,2006-02-15,2006-02-15
1582,347,1,2006-02-15,2006-02-15
1583,347,1,2006-02-15,2006-02-15
1584,347,1,2006-02-15,2006-02-15
1585,348,2,2006-02-15,2006-02-15
1586,348,2,2006-02-15,2006-02-15
1587,348,2,2006-02-15,2006-02-15
1588,348,2,2006-02-15,2006-02-15
1589,349,1,2006-02-15,2006-02-15
1590,349,1,2006-02-15,2006-02-15
1591,349,1,2006-02-15,2006-02-15
1592,349,1,2006-02-15,2006-02-15
1593,349,2,2006-02-15,2006-02-15
1594,349,2,2006-02-15,2006-02-15
1595,349,2,2006-02-15,2006-02-15
1596,350,1,2006-02-15,2006-02-15
1597,350,1,2006-02-15,2006-02-15
1598,350,1,2006-02-15,2006-02-15
1599,350,1,2006-02-15,2006-02-15
1600,350,2,2006-02-15,2006-02-15
1601,350,2,2006-02-15,2006-02-15
1602,350,2,2006-02-15,2006-02-15
1603,350,2,2006-02-15,2006-02-15
1604,351,1,2006-02-15,2006-02-15
1605,351,1,2006-02-15,2006-02-15
1606,351,1,2006-02-15,2006-02-15
1607,351,2,2006-02-15,2006-02-15
1608,351,2,2006-02-15,2006-02-15
1609,351,2,2006-02-15,2006-02-15
1610,352,2,2006-02-15,2006-02-15
1611,352,2,2006-02-15,2006-02-15
1612,352,2,2006-02-15,2006-02-15
1613,352,2,2006-02-15,2006-02-15
1614,353,1,2006-02-15,2006-02-15
1615,353,1,2006-02-15,2006-02-15
1616,353,2,2006-02-15,2006-02-15
1617,353,2,2006-02-15,2006-02-15
1618,353,2,2006-02-15,2006-02-15
1619,353,2,2006-02-15,2006-02-15
1620,354,1,2006-02-15,2006-02-15
1621,354,1,2006-02-15,2006-02-15
1622,354,1,2006-02-15,2006-02-15
1623,354,2,2006-02-15,2006-02-15
1624,354,2,2006-02-15,2006-02-15
1625,355,2,2006-02-15,2006-02-15
1626,355,2,2006-02-15,2006-02-15
1627,356,1,2006-02-15,2006-02-15
1628,356,1,2006-02-15,2006-02-15
1629,356,1,2006-02-15,2006-02-15
1630,356,1,2006-02-15,2006-02-15
1631,356,2,2006-02-15,2006-02-15
1632,356,2,2006-02-15,2006-02-15
1633,356,2,2006-02-15,2006-02-15
1634,356,2,2006-02-15,2006-02-15
1635,357,2,2006-02-15,2006-02-15
1636,357,2,2006-02-15,2006-02-15
1637,357,2,2006-02-15,2006-02-15
1638,357,2,2006-02-15,2006-02-15
1639,358,1,2006-02-15,2006-02-15
1640,358,1,2006-02-15,2006-02-15
1641,358,1,2006-02-15,2006-02-15
1642,358,1,2006-02-15,2006-02-15
1643,358,2,2006-02-15,2006-02-15
1644,358,2,2006-02-15,2006-02-15
1645,358,2,2006-02-15,2006-02-15
1646,358,2,2006-02-15,2006-02-15
1647,360,1,2006-02-15,2006-02-15
1648,360,1,2006-02-15,2006-02-15
1649,360,1,2006-02-15,2006-02-15
1650,360,1,2006-02-15,2006-02-15
1651,361,1,2006-02-15,2006-02-15
1652,361,1,2006-02-15,2006-02-15
1653,361,1,2006-02-15,2006-02-15
1654,361,1,2006-02-15,2006-02-15
1655,361,2,2006-02-15,2006-02-15
1656,361,2,2006-02-15,2006-02-15
1657,361,2,2006-02-15,2006-02-15
1658,361,2,2006-02-15,2006-02-15
1659,362,1,2006-02-15,2006-02-15
1660,362,1,2006-02-15,2006-02-15
1661,363,1,2006-02-15,2006-02-15
1662,363,1,2006-02-15,2006-02-15
1663,363,1,2006-02-15,2006-02-15
1664,363,2,2006-02-15,2006-02-15
1665,363,2,2006-02-15,2006-02-15
1666,363,2,2006-02-15,2006-02-15
1667,364,1,2006-02-15,2006-02-15
1668,364,1,2006-02-15,2006-02-15
1669,364,1,2006-02-15,2006-02-15
1670,365,1,2006-02-15,2006-02-15
1671,365,1,2006-02-15,2006-02-15
1672,365,2,2006-02-15,2006-02-15
1673,365,2,2006-02-15,2006-02-15
1674,366,1,2006-02-15,2006-02-15
1675,366,1,2006-02-15,2006-02-15
1676,366,1,2006-02-15,2006-02-15
1677,366,1,2006-02-15,2006-02-15
1678,366,2,2006-02-15,2006-02-15
1679,366,2,2006-02-15,2006-02-15
1680,366,2,2006-02-15,2006-02-15
1681,367,1,2006-02-15,2006-02-15
1682,367,1,2006-02-15,2006-02-15
1683,367,1,2006-02-15,2006-02-15
1684,367,1,2006-02-15,2006-02-15
1685,367,2,2006-02-15,2006-02-15
1686,367,2,2006-02-15,2006-02-15
1687,367,2,2006-02-15,2006-02-15
1688,368,1,2006-02-15,2006-02-15
1689,368,1,2006-02-15,2006-02-15
1690,369,1,2006-02-15,2006-02-15
1691,369,1,2006-02-15,2006-02-15
1692,369,1,2006-02-15,2006-02-15
1693,369,1,2006-02-15,2006-02-15
1694,369,2,2006-02-15,2006-02-15
1695,369,2,2006-02-15,2006-02-15
1696,369,2,2006-02-15,2006-02-15
1697,369,2,2006-02-15,2006-02-15
1698,370,1,2006-02-15,2006-02-15
1699,370,1,2006-02-15,2006-02-15
1700,370,1,2006-02-15,2006-02-15
1701,370,2,2006-02-15,2006-02-15
1702,370,2,2006-02-15,2006-02-15
1703,371,1,2006-02-15,2006-02-15
1704,371,1,2006-02-15,2006-02-15
1705,371,1,2006-02-15,2006-02-15
1706,372,1,2006-02-15,2006-02-15
1707,372,1,2006-02-15,2006-02-15
1708,373,1,2006-02-15,2006-02-15
1709,373,1,2006-02-15,2006-02-15
1710,373,1,2006-02-15,2006-02-15
1711,373,2,2006-02-15,2006-02-15
1712,373,2,2006-02-15,2006-02-15
1713,374,1,2006-02-15,2006-02-15
1714,374,1,2006-02-15,2006-02-15
1715,374,1,2006-02-15,2006-02-15
1716,374,2,2006-02-15,2006-02-15
1717,374,2,2006-02-15,2006-02-15
1718,374,2,2006-02-15,2006-02-15
1719,374,2,2006-02-15,2006-02-15
1720,375,1,2006-02-15,2006-02-15
1721,375,1,2006-02-15,2006-02-15
1722,376,1,2006-02-15,2006-02-15
1723,376,1,2006-02-15,2006-02-15
1724,376,1,2006-02-15,2006-02-15
1725,376,1,2006-02-15,2006-02-15
1726,376,2,2006-02-15,2006-02-15
1727,376,2,2006-02-15,2006-02-15
1728,376,2,2006-02-15,2006-02-15
1729,377,1,2006-02-15,2006-02-15
1730,377,1,2006-02-15,2006-02-15
1731,377,1,2006-02-15,2006-02-15
1732,377,2,2006-02-15,2006-02-15
1733,377,2,2006-02-15,2006-02-15
1734,377,2,2006-02-15,2006-02-15
1735,378,1,2006-02-15,2006-02-15
1736,378,1,2006-02-15,2006-02-15
1737,378,1,2006-02-15,2006-02-15
1738,378,1,2006-02-15,2006-02-15
1739,378,2,2006-02-15,2006-02-15
1740,378,2,2006-02-15,2006-02-15
1741,378,2,2006-02-15,2006-02-15
1742,378,2,2006-02-15,2006-02-15
1743,379,2,2006-02-15,2006-02-15
1744,379,2,2006-02-15,2006-02-15
1745,379,2,2006-02-15,2006-02-15
1746,379,2,2006-02-15,2006-02-15
1747,380,1,2006-02-15,2006-02-15
1748,380,1,2006-02-15,2006-02-15
1749,380,2,2006-02-15,2006-02-15
1750,380,2,2006-02-15,2006-02-15
1751,380,2,2006-02-15,2006-02-15
1752,381,1,2006-02-15,2006-02-15
1753,381,1,2006-02-15,2006-02-15
1754,381,2,2006-02-15,2006-02-15
1755,381,2,2006-02-15,2006-02-15
1756,381,2,2006-02-15,2006-02-15
1757,382,1,2006-02-15,2006-02-15
1758,382,1,2006-02-15,2006-02-15
1759,382,1,2006-02-15,2006-02-15
1760,382,1,2006-02-15,2006-02-15
1761,382,2,2006-02-15,2006-02-15
1762,382,2,2006-02-15,2006-02-15
1763,382,2,2006-02-15,2006-02-15
1764,382,2,2006-02-15,2006-02-15
1765,383,1,2006-02-15,2006-02-15
1766,383,1,2006-02-15,2006-02-15
1767,383,1,2006-02-15,2006-02-15
1768,383,2,2006-02-15,2006-02-15
1769,383,2,2006-02-15,2006-02-15
1770,384,2,2006-02-15,2006-02-15
1771,384,2,2006-02-15,2006-02-15
1772,384,2,2006-02-15,2006-02-15
1773,385,1,2006-02-15,2006-02-15
1774,385,1,2006-02-15,2006-02-15
1775,385,2,2006-02-15,2006-02-15
1776,385,2,2006-02-15,2006-02-15
1777,385,2,2006-02-15,2006-02-15
1778,387,1,2006-02-15,2006-02-15
1779,387,1,2006-02-15,2006-02-15
1780,387,1,2006-02-15,2006-02-15
1781,387,2,2006-02-15,2006-02-15
1782,387,2,2006-02-15,2006-02-15
1783,387,2,2006-02-15,2006-02-15
1784,388,1,2006-02-15,2006-02-15
1785,388,1,2006-02-15,2006-02-15
1786,388,1,2006-02-15,2006-02-15
1787,388,2,2006-02-15,2006-02-15
1788,388,2,2006-02-15,2006-02-15
1789,388,2,2006-02-15,2006-02-15
1790,389,1,2006-02-15,2006-02-15
1791,389,1,2006-02-15,2006-02-15
1792,389,2,2006-02-15,2006-02-15
1793,389,2,2006-02-15,2006-02-15
1794,390,1,2006-02-15,2006-02-15
1795,390,1,2006-02-15,2006-02-15
1796,390,1,2006-02-15,2006-02-15
1797,391,1,2006-02-15,2006-02-15
1798,391,1,2006-02-15,2006-02-15
1799,391,1,2006-02-15,2006-02-15
1800,391,1,2006-02-15,2006-02-15
1801,391,2,2006-02-15,2006-02-15
1802,391,2,2006-02-15,2006-02-15
1803,391,2,2006-02-15,2006-02-15
1804,392,1,2006-02-15,2006-02-15
1805,392,1,2006-02-15,2006-02-15
1806,392,1,2006-02-15,2006-02-15
1807,392,1,2006-02-15,2006-02-15
1808,392,2,2006-02-15,2006-02-15
1809,392,2,2006-02-15,2006-02-15
1810,393,1,2006-02-15,2006-02-15
1811,393,1,2006-02-15,2006-02-15
1812,394,1,2006-02-15,2006-02-15
1813,394,1,2006-02-15,2006-02-15
1814,394,1,2006-02-15,2006-02-15
1815,394,1,2006-02-15,2006-02-15
1816,395,1,2006-02-15,2006-02-15
1817,395,1,2006-02-15,2006-02-15
1818,395,1,2006-02-15,2006-02-15
1819,395,2,2006-02-15,2006-02-15
1820,395,2,2006-02-15,2006-02-15
1821,395,2,2006-02-15,2006-02-15
1822,396,2,2006-02-15,2006-02-15
1823,396,2,2006-02-15,2006-02-15
1824,396,2,2006-02-15,2006-02-15
1825,396,2,2006-02-15,2006-02-15
1826,397,1,2006-02-15,2006-02-15
1827,397,1,2006-02-15,2006-02-15
1828,397,1,2006-02-15,2006-02-15
1829,397,2,2006-02-15,2006-02-15
1830,397,2,2006-02-15,2006-02-15
1831,397,2,2006-02-15,2006-02-15
1832,397,2,2006-02-15,2006-02-15
1833,398,2,2006-02-15,2006-02-15
1834,398,2,2006-02-15,2006-02-15
1835,398,2,2006-02-15,2006-02-15
1836,398,2,2006-02-15,2006-02-15
1837,399,2,2006-02-15,2006-02-15
1838,399,2,2006-02-15,2006-02-15
1839,400,1,2006-02-15,2006-02-15
1840,400,1,2006-02-15,2006-02-15
1841,401,1,2006-02-15,2006-02-15
1842,401,1,2006-02-15,2006-02-15
1843,402,1,2006-02-15,2006-02-15
1844,402,1,2006-02-15,2006-02-15
1845,402,1,2006-02-15,2006-02-15
1846,402,2,2006-02-15,2006-02-15
1847,402,2,2006-02-15,2006-02-15
1848,402,2,2006-02-15,2006-02-15
1849,403,1,2006-02-15,2006-02-15
1850,403,1,2006-02-15,2006-02-15
1851,403,1,2006-02-15,2006-02-15
1852,403,1,2006-02-15,2006-02-15
1853,403,2,2006-02-15,2006-02-15
1854,403,2,2006-02-15,2006-02-15
1855,403,2,2006-02-15,2006-02-15
1856,403,2,2006-02-15,2006-02-15
1857,405,2,2006-02-15,2006-02-15
1858,405,2,2006-02-15,2006-02-15
1859,406,1,2006-02-15,2006-02-15
1860,406,1,2006-02-15,2006-02-15
1861,406,2,2006-02-15,2006-02-15
1862,406,2,2006-02-15,2006-02-15
1863,406,2,2006-02-15,2006-02-15
1864,406,2,2006-02-15,2006-02-15
1865,407,1,2006-02-15,2006-02-15
1866,407,1,2006-02-15,2006-02-15
1867,408,1,2006-02-15,2006-02-15
1868,408,1,2006-02-15,2006-02-15
1869,408,1,2006-02-15,2006-02-15
1870,408,1,2006-02-15,2006-02-15
1871,408,2,2006-02-15,2006-02-15
1872,408,2,2006-02-15,2006-02-15
1873,408,2,2006-02-15,2006-02-15
1874,409,1,2006-02-15,2006-02-15
1875,409,1,2006-02-15,2006-02-15
1876,409,1,2006-02-15,2006-02-15
1877,409,1,2006-02-15,2006-02-15
1878,409,2,2006-02-15,2006-02-15
1879,409,2,2006-02-15,2006-02-15
1880,409,2,2006-02-15,2006-02-15
1881,410,1,2006-02-15,2006-02-15
1882,410,1,2006-02-15,2006-02-15
1883,410,1,2006-02-15,2006-02-15
1884,410,2,2006-02-15,2006-02-15
1885,410,2,2006-02-15,2006-02-15
1886,411,1,2006-02-15,2006-02-15
1887,411,1,2006-02-15,2006-02-15
1888,412,1,2006-02-15,2006-02-15
1889,412,1,2006-02-15,2006-02-15
1890,412,1,2006-02-15,2006-02-15
1891,412,1,2006-02-15,2006-02-15
1892,412,2,2006-02-15,2006-02-15
1893,412,2,2006-02-15,2006-02-15
1894,412,2,2006-02-15,2006-02-15
1895,412,2,2006-02-15,2006-02-15
1896,413,1,2006-02-15,2006-02-15
1897,413,1,2006-02-15,2006-02-15
1898,413,1,2006-02-15,2006-02-15
1899,414,1,2006-02-15,2006-02-15
1900,414,1,2006-02-15,2006-02-15
1901,414,1,2006-02-15,2006-02-15
1902,414,2,2006-02-15,2006-02-15
1903,414,2,2006-02-15,2006-02-15
1904,414,2,2006-02-15,2006-02-15
1905,415,1,2006-02-15,2006-02-15
1906,415,1,2006-02-15,2006-02-15
1907,415,1,2006-02-15,2006-02-15
1908,415,2,2006-02-15,2006-02-15
1909,415,2,2006-02-15,2006-02-15
1910,415,2,2006-02-15,2006-02-15
1911,416,1,2006-02-15,2006-02-15
1912,416,1,2006-02-15,2006-02-15
1913,416,2,2006-02-15,2006-02-15
1914,416,2,2006-02-15,2006-02-15
1915,416,2,2006-02-15,2006-02-15
1916,416,2,2006-02-15,2006-02-15
1917,417,1,2006-02-15,2006-02-15
1918,417,1,2006-02-15,2006-02-15
1919,417,1,2006-02-15,2006-02-15
1920,417,1,2006-02-15,2006-02-15
1921,417,2,2006-02-15,2006-02-15
1922,417,2,2006-02-15,2006-02-15
1923,418,1,2006-02-15,2006-02-15
1924,418,1,2006-02-15,2006-02-15
1925,418,1,2006-02-15,2006-02-15
1926,418,1,2006-02-15,2006-02-15
1927,418,2,2006-02-15,2006-02-15
1928,418,2,2006-02-15,2006-02-15
1929,418,2,2006-02-15,2006-02-15
1930,418,2,2006-02-15,2006-02-15
1931,420,1,2006-02-15,2006-02-15
1932,420,1,2006-02-15,2006-02-15
1933,420,2,2006-02-15,2006-02-15
1934,420,2,2006-02-15,2006-02-15
1935,420,2,2006-02-15,2006-02-15
1936,421,2,2006-02-15,2006-02-15
1937,421,2,2006-02-15,2006-02-15
1938,421,2,2006-02-15,2006-02-15
1939,421,2,2006-02-15,2006-02-15
1940,422,2,2006-02-15,2006-02-15
1941,422,2,2006-02-15,2006-02-15
1942,423,1,2006-02-15,2006-02-15
1943,423,1,2006-02-15,2006-02-15
1944,423,2,2006-02-15,2006-02-15
1945,423,2,2006-02-15,2006-02-15
1946,424,1,2006-02-15,2006-02-15
1947,424,1,2006-02-15,2006-02-15
1948,424,1,2006-02-15,2006-02-15
1949,424,2,2006-02-15,2006-02-15
1950,424,2,2006-02-15,2006-02-15
1951,425,2,2006-02-15,2006-02-15
1952,425,2,2006-02-15,2006-02-15
1953,426,2,2006-02-15,2006-02-15
1954,426,2,2006-02-15,2006-02-15
1955,426,2,2006-02-15,2006-02-15
1956,427,1,2006-02-15,2006-02-15
1957,427,1,2006-02-15,2006-02-15
1958,427,1,2006-02-15,2006-02-15
1959,427,1,2006-02-15,2006-02-15
1960,428,1,2006-02-15,2006-02-15
1961,428,1,2006-02-15,2006-02-15
1962,428,1,2006-02-15,2006-02-15
1963,428,1,2006-02-15,2006-02-15
1964,428,2,2006-02-15,2006-02-15
1965,428,2,2006-02-15,2006-02-15
1966,429,1,2006-02-15,2006-02-15
1967,429,1,2006-02-15,2006-02-15
1968,429,2,2006-02-15,2006-02-15
1969,429,2,2006-02-15,2006-02-15
1970,429,2,2006-02-15,2006-02-15
1971,429,2,2006-02-15,2006-02-15
1972,430,2,2006-02-15,2006-02-15
1973,430,2,2006-02-15,2006-02-15
1974,430,2,2006-02-15,2006-02-15
1975,430,2,2006-02-15,2006-02-15
1976,431,2,2006-02-15,2006-02-15
1977,431,2,2006-02-15,2006-02-15
1978,431,2,2006-02-15,2006-02-15
1979,432,1,2006-02-15,2006-02-15
1980,432,1,2006-02-15,2006-02-15
1981,432,1,2006-02-15,2006-02-15
1982,432,2,2006-02-15,2006-02-15
1983,432,2,2006-02-15,2006-02-15
1984,433,1,2006-02-15,2006-02-15
1985,433,1,2006-02-15,2006-02-15
1986,433,1,2006-02-15,2006-02-15
1987,433,1,2006-02-15,2006-02-15
1988,433,2,2006-02-15,2006-02-15
1989,433,2,2006-02-15,2006-02-15
1990,434,1,2006-02-15,2006-02-15
1991,434,1,2006-02-15,2006-02-15
1992,434,1,2006-02-15,2006-02-15
1993,434,1,2006-02-15,2006-02-15
1994,434,2,2006-02-15,2006-02-15
1995,434,2,2006-02-15,2006-02-15
1996,434,2,2006-02-15,2006-02-15
1997,434,2,2006-02-15,2006-02-15
1998,435,1,2006-02-15,2006-02-15
1999,435,1,2006-02-15,2006-02-15
2000,436,1,2006-02-15,2006-02-15
2001,436,1,2006-02-15,2006-02-15
2002,436,1,2006-02-15,2006-02-15
2003,436,2,2006-02-15,2006-02-15
2004,436,2,2006-02-15,2006-02-15
2005,436,2,2006-02-15,2006-02-15
2006,437,1,2006-02-15,2006-02-15
2007,437,1,2006-02-15,2006-02-15
2008,437,2,2006-02-15,2006-02-15
2009,437,2,2006-02-15,2006-02-15
2010,437,2,2006-02-15,2006-02-15
2011,437,2,2006-02-15,2006-02-15
2012,438,1,2006-02-15,2006-02-15
2013,438,1,2006-02-15,2006-02-15
2014,438,2,2006-02-15,2006-02-15
2015,438,2,2006-02-15,2006-02-15
2016,438,2,2006-02-15,2006-02-15
2017,439,1,2006-02-15,2006-02-15
2018,439,1,2006-02-15,2006-02-15
2019,439,1,2006-02-15,2006-02-15
2020,439,1,2006-02-15,2006-02-15
2021,439,2,2006-02-15,2006-02-15
2022,439,2,2006-02-15,2006-02-15
2023,440,1,2006-02-15,2006-02-15
2024,440,1,2006-02-15,2006-02-15
2025,440,2,2006-02-15,2006-02-15
2026,440,2,2006-02-15,2006-02-15
2027,441,1,2006-02-15,2006-02-15
2028,441,1,2006-02-15,2006-02-15
2029,442,1,2006-02-15,2006-02-15
2030,442,1,2006-02-15,2006-02-15
2031,442,1,2006-02-15,2006-02-15
2032,443,1,2006-02-15,2006-02-15
2033,443,1,2006-02-15,2006-02-15
2034,443,1,2006-02-15,2006-02-15
2035,443,2,2006-02-15,2006-02-15
2036,443,2,2006-02-15,2006-02-15
2037,443,2,2006-02-15,2006-02-15
2038,443,2,2006-02-15,2006-02-15
2039,444,1,2006-02-15,2006-02-15
2040,444,1,2006-02-15,2006-02-15
2041,444,1,2006-02-15,2006-02-15
